,label,snv,sna,cn,jc,aa,pa,sd,prj_cnv,prj_cna,prj_jcv,prj_jca,prj_aav,prj_aaa,prj_pav,prj_paa
583,0,6,158,5,0.03571428571428571,2.065831597478136,948,3,1758,134,0.5087719298245614,0.7976190476190477,442.7773037803202,44.086340099689025,297202440,62161730
584,0,6,69,5,0.04504504504504504,2.065831597478136,414,3,1748,102,0.5351545006717421,0.6338028169014085,439.2146327444432,31.846762558382682,297202440,25463338
585,1,2,3575,1,0.0056179775280898875,0.2843280747727176,7150,1,3571,171,0.9994402462916316,0.9047619047619048,876.2085043805281,63.401136932731546,1007986252,818610030
586,0,2,7,2,0.18181818181818182,0.5657585032042879,14,9,3571,10,0.8963353413654619,0.056179775280898875,876.1919184705195,2.919589981211728,428724569,2886786
587,0,2,13,2,0.043478260869565216,0.5657585032042879,26,3,3571,44,0.8184735273894109,0.24581005586592178,876.2005495871532,13.487734192369299,657822256,7658820
588,1,1,75,1,0.00847457627118644,0.812711509291959,75,3,11,85,0.03937007874015748,0.6028368794326241,3.1650758563318977,25.577474204571427,1744120,2136240
589,0,1,13,0,0.0,0.0,13,5,10,52,0.014195583596214511,0.4262295081967213,2.572671900690329,14.82960719600256,1333780,369198
590,0,1,5,0,0.0,0.0,5,9,7,5,0.007936507936507936,0.045871559633027525,1.5695800383577487,1.396334710580764,71540,41796
591,1,3,515,3,0.020134228187919462,1.1557189380998962,1545,3,2979,141,0.9521362030195952,0.7621621621621621,727.5782066843716,47.930489328925816,667521260,236048260
592,0,3,1438,3,0.019230769230769232,1.1557189380998962,4314,3,2979,151,0.8958207147183526,0.8296703296703297,727.5782066843716,53.18400824553801,667521260,436164050
593,0,3,1,0,0.0,0.0,3,5,2288,7,0.5411542100283823,0.05737704918032787,547.7450936834628,1.7429212805771277,129145695,416850
594,1,1,291,1,0.007246376811594203,0.4146590764403245,291,3,219,109,0.1478405315614618,0.7032258064516129,57.61420545577455,34.538358608528156,33219234,16309475
595,0,1,2,0,0.0,0.0,2,5,20,3,0.038461538461538464,0.0234375,4.636086217882273,0.828132827163014,471276,41195
596,0,1,3,0,0.0,0.0,3,5,72,18,0.061068702290076333,0.140625,17.321349379690208,5.048877654573768,6520113,299600
597,1,0,3575,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
598,0,0,67,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
599,0,0,136,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
600,1,1,355,1,0.006097560975609756,0.5022031461958567,355,3,60,126,0.07863695937090433,0.7325581395348837,16.731195194854973,41.335689036994616,11003436,28705380
601,0,1,29,1,0.014084507042253521,0.5022031461958567,29,3,60,63,0.12598425196850394,0.44366197183098594,16.70646346614619,18.358018630358252,7526330,2130120
602,0,1,98,1,0.008771929824561403,0.5022031461958567,98,3,60,97,0.06818181818181818,0.6423841059602649,16.722833750549754,29.86978097901085,9688718,8502180
603,1,38,63,17,0.2236842105263158,7.05820202608826,2394,3,4237,72,0.938045180049206,0.5585585585585585,1066.8774919117943,21.35253527613895,1689239142,29044602
604,0,38,77,20,0.16393442622950818,8.998064114734534,2926,3,4318,121,0.9271182651464341,0.75,1093.7595626180157,38.85387607033544,2658175428,71786709
605,0,38,1,0,0.0,0.0,38,5,318,1,0.0711568583575744,0.011627906976744186,80.4880972021826,0.23725373257212592,37119471,58914
606,1,1,764,1,0.005555555555555556,0.4652852722701181,764,3,85,150,0.2,0.8241758241758241,22.508331539181697,52.18054655992043,18822184,85536430
607,0,1,14,1,0.009259259259259259,0.4652852722701181,14,3,85,104,0.17293233082706766,0.6666666666666666,22.508331539181697,31.987652092879834,18822184,7081970
608,0,1,77,1,0.009523809523809525,0.4652852722701181,77,3,85,97,0.10232558139534884,0.60625,22.503045047840857,30.087218264967937,14122740,11191390
609,1,3,3575,2,0.011299435028248588,0.6252192741797407,10725,3,2757,171,0.7363782051282052,0.9047619047619048,675.5074011048591,63.401136932731546,812268852,818610030
610,0,3,19,2,0.05405405405405406,0.6252192741797407,57,4,2757,36,0.9211493484797861,0.21212121212121213,675.4571851459606,10.006702166683016,381995751,7216965
611,0,3,33,2,0.020202020202020204,0.6252192741797407,99,3,2757,96,0.8715400993612491,0.5595238095238095,675.5025569711521,29.547697291264768,607514370,39413466
612,1,5,310,5,0.033112582781456956,1.6608066911108414,1550,3,3903,142,0.9326475630663728,0.7395833333333334,970.8196156096972,47.666922876850386,1336375064,209940039
613,0,5,7,4,0.17391304347826086,1.2455656792499212,35,3,3817,21,0.9131578947368421,0.17355371900826447,944.5815763810168,5.989377554666699,398245674,2651130
614,0,5,858,5,0.03067484662576687,1.6608066911108414,4290,3,3903,159,0.9500611995104039,0.8502673796791443,970.8196156096972,56.159582563891185,1299517402,315219357
615,1,7,1438,7,0.04487179487179487,2.3707692310133353,10066,3,4050,153,0.9582833852793096,0.8563218390804598,1013.9332150093242,54.05233326691375,1535173972,462327615
616,0,7,13,7,0.15217391304347827,2.3707692310133353,91,3,3971,44,0.8804878048780488,0.2867132867132867,989.9596173593186,13.487734192369299,1001870416,7658820
617,0,7,162,7,0.05263157894736842,2.3707692310133353,1134,3,4038,127,0.9263132873781792,0.7597402597402597,1010.1425531985265,41.1574348552653,1151878170,167345217
618,1,2,291,1,0.007194244604316547,0.2843280747727176,582,1,2567,136,0.9884482094724683,0.7351351351351352,625.720741794669,45.75280743623926,438744600,128285235
619,0,2,11,1,0.041666666666666664,0.2843280747727176,22,3,2498,22,0.9029768467475193,0.15827338129496402,605.1961066561241,6.21356423791017,75864600,2945700
620,0,2,92,2,0.013888888888888888,0.690189857110749,184,3,2567,135,0.9712447975785092,0.703125,625.716380230481,44.96103318667984,524689200,76588200
621,1,2,3289,1,0.005434782608695652,0.2814304284315703,6578,1,3571,171,0.9994402462916316,0.9047619047619048,876.2085043805281,63.401136932731546,1007986252,818610030
622,0,2,50,2,0.017241379310344827,0.5657585032042879,100,3,3571,113,0.9265697976128697,0.6075268817204301,876.2031573409156,35.68951019366883,753895870,60740334
623,0,2,11,2,0.046511627906976744,0.5657585032042879,22,5,3571,42,0.7651596314548961,0.23595505617977527,876.1997649424087,12.559129861291368,631800806,13550220
624,1,15,3289,9,0.04891304347826087,3.933626046068722,49335,3,4016,171,0.9532550171316692,0.9047619047619048,1006.2025736057296,63.401136932731546,2027049276,818610030
625,0,15,20,8,0.08695652173913043,2.8191013208558044,300,3,3968,88,0.873647006847802,0.6239316239316239,992.2398127244167,26.72632514885867,1407061929,27571752
626,0,15,4,5,0.08196721311475409,1.6863873212845588,60,3,3946,54,0.8248327759197325,0.41935483870967744,984.3900195252211,15.851866435383078,1516076310,7511535
627,1,0,291,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
628,0,0,27,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
629,0,0,144,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
630,1,3,476,3,0.01948051948051948,1.2105986013562338,1428,3,2872,141,0.9227467811158798,0.7421052631578947,701.3183508159515,48.263553321634745,564560377,257446560
631,0,3,10,2,0.029850746268656716,0.707269515909324,30,3,2871,63,0.6995537927615271,0.47,701.0334506197472,18.549746993798873,434223590,13144670
632,0,3,22,1,0.05555555555555555,0.2814304284315703,66,3,2831,15,0.9667013527575442,0.15476190476190477,688.0024381713415,4.154567661558537,131403350,2473310
633,1,8,310,4,0.02631578947368421,0.9099622440176967,2480,1,3770,142,0.9900210084033614,0.7395833333333334,934.621474389354,47.666922876850386,1501277384,209940039
634,0,8,908,4,0.023391812865497075,1.3113491652643554,7264,3,3770,155,0.9264853977844915,0.7828282828282829,934.621474389354,52.85539560181946,1501277384,425241252
635,0,8,7,4,0.07692307692307693,1.3113491652643554,56,3,3739,50,0.90915991902834,0.32894736842105265,925.1765387214299,14.157894137509233,903300886,7099137
636,1,1,3289,1,0.00546448087431694,0.2814304284315703,3289,3,2787,171,0.780016792611251,0.9047619047619048,676.3645512718533,63.401136932731546,529852808,818610030
637,0,1,10,1,0.02857142857142857,0.2814304284315703,10,3,2787,34,0.6539183481933365,0.19101123595505617,676.3477466006902,9.519246052929018,223026272,5613580
638,0,1,223,1,0.007462686567164179,0.2814304284315703,223,3,2787,126,0.9737945492662474,0.6810810810810811,676.3592042322408,40.93421159279733,396288980,110131770
639,1,1,3575,1,0.005649717514124294,0.36674002323723276,3575,3,440,155,0.1499659168370825,0.8157894736842105,107.53472858798479,53.894498477699024,81035332,287709870
640,0,1,5,0,0.0,0.0,5,5,428,46,0.10854947166186359,0.27218934911242604,103.60834247134956,13.448133562467651,44831948,1646127
641,0,1,9,1,0.013157894736842105,0.36674002323723276,9,4,440,73,0.12577833125778332,0.4269005847953216,107.52563818271372,21.565762706315123,53803008,6770862
642,1,1,223,1,0.007462686567164179,0.2843280747727176,223,3,2452,133,0.9623233908948194,0.7228260869565217,593.3022683383433,44.311132032244615,357606890,116738091
643,0,1,30,1,0.009615384615384616,0.2843280747727176,30,3,2452,103,0.7521472392638037,0.5597826086956522,593.3022683383433,31.928724387322895,357606890,35495685
644,0,1,3,0,0.0,0.0,3,5,1968,9,0.4676561187342481,0.04918032786885246,468.4037997794926,2.2464011938056547,114664993,677511
645,1,7,81,6,0.05263157894736842,3.1517949887667567,567,1,1154,109,0.6957726957726957,0.7162162162162162,295.5174815663611,34.34096654672875,318894436,31961304
646,0,7,533,7,0.041666666666666664,3.6757708073391027,3731,3,1154,155,0.7004981320049813,0.8469945355191257,295.5174815663611,53.93491639603881,318894436,149455908
647,0,7,2,2,0.0425531914893617,0.7082118578409533,14,3,1126,41,0.239778534923339,0.3170731707317073,285.62950037018817,12.224467948420328,199881458,2685096
648,1,1,1438,1,0.00641025641025641,0.34420374081340877,1438,3,711,136,0.4167643610785463,0.8095238095238095,173.1047685463695,46.12350194086601,126175260,163573290
649,0,1,3,0,0.0,0.0,3,7,656,14,0.15903030303030302,0.09271523178807947,157.03781306024987,3.779788467213457,36844800,1375704
650,0,1,1,0,0.0,0.0,1,5,266,3,0.1357142857142857,0.02027027027027027,62.292859641573045,0.7517928743844374,5940315,62532
651,1,2,804,2,0.013513513513513514,0.837462609052408,1608,3,484,128,0.2889939230249831,0.757396449704142,121.9030639183718,41.6492104089906,95693316,88524468
652,0,2,476,2,0.012987012987012988,0.837462609052408,952,3,484,132,0.2209036969420356,0.7719298245614035,121.89771687875917,43.19162774109463,93054063,78688416
653,0,2,60,2,0.02040816326530612,0.837462609052408,120,3,484,93,0.14120511259890445,0.6038961038961039,121.9030639183718,29.121098145181186,95693316,11772684
654,1,3,1228,3,0.017964071856287425,1.052415598654362,3684,3,1444,151,0.5676496097137901,0.8118279569892473,362.261111464712,51.53662120454955,333219284,200977992
655,0,3,5,0,0.0,0.0,15,8,1158,7,0.2769672327194451,0.0472972972972973,278.98392236275885,1.7947268894331336,70657660,534132
656,0,3,1,2,0.0392156862745098,0.7082118578409533,3,3,1333,49,0.31446095777305966,0.3288590604026846,332.7155820458917,14.372231741742324,177944475,2916072
657,1,2,258,2,0.015873015873015872,0.6403888646766402,516,3,1832,122,0.8867376573088093,0.7515527950310559,451.1970853530966,39.783831277565696,413338492,58777775
658,0,2,310,2,0.013245033112582781,0.6403888646766402,620,3,1832,134,0.8625235404896422,0.7282608695652174,451.1970853530966,43.62641694537269,413338492,111858265
659,0,2,16,1,0.01818181818181818,0.31668029006859366,32,5,1717,53,0.3904935183079372,0.32075471698113206,417.9600864259892,15.377790069287773,310137870,7517905
660,1,1,3289,1,0.00546448087431694,0.31668029006859366,3289,3,1256,153,0.43131868131868134,0.8225806451612904,304.9581479861363,54.05233326691375,224367096,462327615
661,0,1,11,1,0.043478260869565216,0.31668029006859366,11,3,1256,22,0.36919459141681366,0.14012738853503184,304.9163207438462,6.198982736043996,32441148,1569500
662,0,1,5,1,0.02127659574468085,0.31668029006859366,5,4,1256,46,0.27472527472527475,0.2929936305732484,304.9469444405365,13.640420346076478,124128744,2495505
663,1,1,1228,1,0.005988023952095809,0.35609860143758665,1228,3,542,135,0.3795518207282913,0.7670454545454546,133.6340505939298,45.38731333614399,98691540,125144858
664,0,1,2,0,0.0,0.0,2,7,27,1,0.03643724696356275,0.006944444444444444,6.192040820397351,0.25954430319830624,898230,35956
665,0,1,473,1,0.006493506493506494,0.35609860143758665,473,3,542,134,0.640661938534279,0.8170731707317073,133.6340505939298,45.79011941293399,98691540,62842099
666,1,1,1228,0,0.0,0.0,1228,1,1041,0,0.9980824544582934,0.0,255.6885522073443,0.0,188971396,0
667,0,1,1,0,0.0,0.0,1,5,119,3,0.08463726884779517,0.017857142857142856,27.962833085319,0.8197857006541014,2902051,111376
668,0,1,2,1,0.02857142857142857,0.32370857460804653,2,6,1041,34,0.22022424370636767,0.20238095238095238,255.6885522073443,9.718754402972378,188971396,2422428
669,1,7,533,5,0.02976190476190476,1.582741135523877,3731,3,3910,161,0.9787234042553191,0.8473684210526315,972.0994078187341,56.62997519000174,1893545024,304968321
670,0,7,3,2,0.1,0.5657585032042879,21,6,3681,16,0.8562456385205862,0.09523809523809523,906.011236282395,4.642926297553099,552939520,3888324
671,0,7,2,1,0.08333333333333333,0.34420374081340877,14,3,1268,8,0.2968859751814563,0.05555555555555555,308.50468986075293,2.1230757594605105,130390960,589140
672,1,0,3575,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
673,0,0,1,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
674,0,0,98,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
675,1,2,503,2,0.011976047904191617,0.7025530565600443,1006,3,1033,154,0.8323932312651088,0.8415300546448088,258.27350270993185,52.8176606489063,212023966,140317920
676,0,2,258,2,0.015873015873015872,0.7025530565600443,516,3,1033,123,0.5852649006622517,0.7109826589595376,258.27400561583744,40.07008557163687,218037512,54062820
677,0,2,533,2,0.011904761904761904,0.7025530565600443,1066,3,1033,155,0.6542115262824573,0.8469945355191257,258.27400561583744,53.93491639603881,218037512,149455908
678,1,15,858,11,0.06748466257668712,3.9889080537103787,12870,3,4342,159,0.949050279329609,0.8595505617977528,1098.483449219676,56.159582563891185,2621630177,315219357
679,0,15,9,9,0.17307692307692307,3.037400831453823,135,5,4289,49,0.89910790144435,0.35251798561151076,1082.5695158226497,14.17962841309316,1789986816,14669586
680,0,15,3,5,0.21739130434782608,1.8797445805141448,45,5,3871,16,0.8498353457738749,0.1523809523809524,961.1080311019725,4.642926297553099,787262720,3888324
681,1,1,3575,1,0.005649717514124294,0.2843280747727176,3575,3,2452,171,0.6862580464595578,0.9047619047619048,593.3076153779559,63.401136932731546,478133444,818610030
682,0,1,1,0,0.0,0.0,1,5,153,1,0.056666666666666664,0.00546448087431694,35.87934555242127,0.23725373257212592,6676783,58914
683,0,1,1228,1,0.005988023952095809,0.2843280747727176,1228,3,2452,160,0.8487365870543441,0.8421052631578947,593.3076153779559,56.76562416902382,478133444,410100354
684,1,9,3289,3,0.016304347826086956,1.2266207083420442,29601,1,3766,171,0.9986730360934183,0.9047619047619048,929.8111084509536,63.401136932731546,2143980012,818610030
685,0,9,1,0,0.0,0.0,9,5,802,6,0.19975093399750934,0.041666666666666664,192.34536334095176,1.7367269622731774,73290321,441855
686,0,9,258,4,0.031746031746031744,1.5109487831147619,2322,3,3766,125,0.9751359751359752,0.7515527950310559,929.8111084509536,41.707038233616245,2143980012,110316465
687,1,6,476,5,0.032467532467532464,1.9139978484437323,2856,3,1676,140,0.44420658282044423,0.7909604519774012,421.89905331946863,47.601104883547734,435467099,99134064
688,0,6,31,5,0.05154639175257732,1.9139978484437323,186,3,1676,96,0.39599236641221375,0.6013071895424836,421.97337094091586,29.563525407936503,336008730,14671071
689,0,6,10,5,0.07042253521126761,1.9139978484437323,60,3,1640,69,0.3568553161259768,0.5307692307692308,411.5909689146926,20.607474710514545,447818068,4430214
690,1,19,1438,16,0.10256410256410256,6.259034579491762,27322,3,4309,153,0.9487294805486846,0.8563218390804598,1090.9220391590668,54.05233326691375,2277317696,462327615
691,0,19,25,12,0.15,4.523935938156734,475,3,4098,75,0.9074402125775022,0.6517857142857143,1026.5690713211548,22.15701276314358,1402008912,35377857
692,0,19,9,7,0.175,2.320517560328107,171,3,3096,30,0.6999773909111463,0.25842696629213485,765.3794212542758,8.946739353313905,491043552,5891400
693,1,2,3289,2,0.01092896174863388,0.6194868781792869,6578,3,3103,171,0.8180859477985764,0.9047619047619048,761.7515165075752,63.401136932731546,663440344,818610030
694,0,2,48,2,0.015037593984962405,0.6194868781792869,96,3,3103,129,0.9183190292986091,0.7413793103448276,761.7461694679625,41.926921935227504,496202140,64889650
695,0,2,355,2,0.012195121951219513,0.6194868781792869,710,3,3103,149,0.9428745062291097,0.8054054054054054,761.7482562686151,51.273453758697976,554768172,217956970
696,1,3,764,3,0.016666666666666666,1.103646006159583,2292,3,1041,158,0.665955934612651,0.8229166666666666,264.0861015598237,55.29555017376089,256931140,236779272
697,0,3,19,3,0.08108108108108109,1.103646006159583,57,3,1004,36,0.623340321453529,0.23225806451612904,252.15311561182722,9.990039851712421,120830195,3536820
698,0,3,1228,3,0.017964071856287425,1.103646006159583,3684,3,1041,151,0.5228169014084507,0.8118279569892473,264.0861015598237,51.53662120454955,256931140,200977992
699,1,1,1228,1,0.005988023952095809,0.2814304284315703,1228,3,2787,156,0.8915547024952015,0.8297872340425532,676.3645512718533,55.022561564779835,529852808,386892380
700,0,1,3,0,0.0,0.0,3,7,1891,5,0.4895159202692208,0.02824858757062147,448.5550877060532,1.2952687421654139,54808630,555800
701,0,1,46,1,0.00909090909090909,0.2814304284315703,46,3,2787,104,0.8572746847123962,0.5683060109289617,676.3592042322408,32.04731306648013,396288980,42852180
702,1,15,34,8,0.09195402298850575,3.5265124792759415,510,1,2253,83,0.7780320366132724,0.652542372881356,564.1657526363409,25.0536575119202,437814152,16542530
703,0,15,40,9,0.08181818181818182,4.179476087767073,600,3,2212,106,0.5414386239249414,0.732824427480916,549.8120777613998,33.31138582066387,487196046,25802580
704,0,15,11,4,0.08333333333333333,1.4217879643541975,165,4,2255,42,0.5414386239249414,0.3163265306122449,564.376920083792,12.544548359425196,496023404,7219700
705,1,10,908,7,0.04093567251461988,2.4167797966215736,9080,1,4311,158,0.9514607775477341,0.8229166666666666,1091.9212359863177,55.29555017376089,1854984532,425241252
706,0,10,18,4,0.26666666666666666,1.2811371962250049,180,20,3922,10,0.8863276836158193,0.06923076923076923,977.9539645265392,2.9169011389062947,367949960,6480540
707,0,10,141,8,0.05263157894736842,2.7548362463692904,1410,3,4311,150,0.9206349206349206,0.8241758241758241,1091.9212359863177,52.18054655992043,1854984532,153618255
708,1,11,554,10,0.05952380952380952,3.6014199308656214,6094,3,3860,156,0.907548561593312,0.8611111111111112,969.2684235950766,54.17697248529222,1466131536,274982050
709,0,11,355,10,0.06097560975609756,3.6014199308656214,3905,3,3887,150,0.9028330019880716,0.8287292817679558,978.673116983087,51.273453758697976,1225977768,217956970
710,0,11,50,10,0.08620689655172414,3.6014199308656214,550,3,3839,112,0.8091032608695652,0.7046979865771812,963.1355011551622,35.29897275155195,1096553160,57302980
711,1,1,3289,1,0.00546448087431694,0.40393086315990717,3289,3,260,133,0.10204081632653061,0.7,64.1832740148358,43.91710799213836,46555756,185549643
712,0,1,1,0,0.0,0.0,1,5,250,25,0.05499340079190497,0.17857142857142858,60.97771094008762,6.65787276320945,22752977,724385
713,0,1,10,1,0.011111111111111112,0.40393086315990717,10,3,260,82,0.13471502590673576,0.5540540540540541,64.17186482422687,24.681171353033065,30910464,4686456
714,1,1,515,1,0.006711409395973154,0.32370857460804653,515,3,1041,138,0.7786088257292446,0.7752808988764045,255.6885522073443,46.2815083291672,188971396,118253468
715,0,1,98,1,0.008771929824561403,0.32370857460804653,98,3,1041,105,0.9480874316939891,0.5965909090909091,255.67964294009937,32.986416299554115,139137349,32340806
716,0,1,764,1,0.005555555555555556,0.32370857460804653,764,3,1041,152,0.7382978723404255,0.7794871794871795,255.6885522073443,53.051000113719766,188971396,228348644
717,1,1,291,0,0.0,0.0,291,1,268,0,0.9925925925925926,0.0,68.13999270013541,0.0,38929878,0
718,0,1,185,1,0.0064516129032258064,0.40586178233803144,185,3,268,128,0.35924932975871315,0.7757575757575758,68.13796644775461,41.8769578926622,46555756,24488165
719,0,1,158,1,0.007194244604316547,0.40586178233803144,158,3,268,118,0.17842876165113183,0.7421383647798742,68.13796644775461,37.67221314313728,34931910,19445075
720,1,5,19,2,0.05263157894736842,0.5657585032042879,95,2,3573,36,0.9685551640010843,0.20224719101123595,876.8182635006488,10.006702166683016,584959145,7216965
721,0,5,57,3,0.024390243902439025,1.3477699863038288,285,3,3573,119,0.9685381068619474,0.6363636363636364,876.8238517967961,38.14495797366535,779636870,65276712
722,0,5,310,2,0.013157894736842105,0.5657585032042879,1550,3,3573,142,0.9682754880694143,0.7395833333333334,876.8327610640409,47.666922876850386,1243846540,209940039
723,1,4,3289,3,0.016304347826086956,1.0928457948957653,13156,1,2934,161,0.9819482288828338,0.8502673796791443,724.2635059203246,56.159582563891185,753053928,315219357
724,0,4,908,4,0.023529411764705882,1.377173869668483,3632,3,2934,155,0.8756281407035176,0.827027027027027,724.2635059203246,52.85539560181946,753053928,425241252
725,0,4,22,3,0.17647058823529413,0.9897158809920682,88,4,2694,15,0.7331819472040875,0.11278195488721804,653.6971706096829,4.155841540443551,170441700,2621673
726,1,30,162,15,0.11194029850746269,6.988536831396566,4860,3,3252,131,0.8434104207300084,0.832258064516129,822.8451439130919,42.95759495227995,950597880,167345217
727,0,30,3,5,0.1282051282051282,1.7703776541905745,90,3,3081,28,0.6823920265780731,0.3466666666666667,766.1970830321277,7.725329270695003,525255148,2621673
728,0,30,14,14,0.21875,6.22682710455177,420,3,3252,61,0.7718965107999051,0.5514018691588785,822.8451439130919,17.91860096149706,779964876,26835327
729,1,6,62,5,0.045871559633027525,2.0634521288160736,372,3,2064,104,0.9024923480542195,0.6344827586206897,516.0383979292513,31.928049356141006,484001190,27842930
730,0,6,75,4,0.03361344537815126,1.4748602187482946,450,3,2047,111,0.7520032051282052,0.684931506849315,510.0351854505997,35.38175238501167,386820900,28878800
731,0,6,4,0,0.0,0.0,24,8,672,8,0.24579370885149962,0.1,159.80013789570563,2.1908807223812103,35670240,659190
732,1,15,858,12,0.0736196319018405,4.736553182189812,12870,3,4108,159,0.9301669409828357,0.8502673796791443,1032.4662385394688,56.159582563891185,2313312668,315219357
733,0,15,31,11,0.102803738317757,4.103555091728845,465,3,4079,104,0.9028662420382165,0.6887417218543046,1023.7625976860771,32.65492330682296,1784964360,34464690
734,0,15,16,1,0.023255813953488372,0.3921217481571919,240,18,1342,31,0.29212015672616454,0.248,333.711569593019,9.196294621133253,626579904,18734652
735,1,2,3575,2,0.011299435028248588,0.6223845245204342,7150,3,2772,171,0.730819931452676,0.9047619047619048,679.5503665017068,63.401136932731546,611720980,818610030
736,0,2,8,0,0.0,0.0,16,12,1291,8,0.3683309557774608,0.04371584699453552,307.0457750981005,2.6821488600283647,40639885,2179818
737,0,2,256,2,0.016666666666666666,0.6223845245204342,512,3,2772,117,0.8965071151358344,0.6384180790960452,679.545080010366,37.73185900733662,572461955,134706861
738,1,5,77,5,0.047619047619047616,2.0086540171858314,385,3,3842,103,0.9691040164778579,0.6211180124223602,951.7141540621285,33.159284405712285,1021336560,63214722
739,0,5,91,4,0.029850746268656716,1.2266425340862903,455,3,3807,126,0.8869693978282329,0.6631578947368421,941.0397601705482,40.70058873788631,1018067760,107959905
740,0,5,3,3,0.16666666666666666,0.8824387932728815,15,3,3763,16,0.9786736020806241,0.2619047619047619,928.8798862435161,4.287900875365242,304619472,1178280
741,1,5,3575,4,0.02247191011235955,1.2689206802627666,17875,1,4000,171,0.9995002498750625,0.9047619047619048,996.692150032607,63.401136932731546,1547500004,818610030
742,0,5,56,5,0.058823529411764705,1.5503511086943371,280,3,4000,84,0.9160470136723435,0.50625,996.6707367751804,26.951002494949428,969965362,35407314
743,0,5,1,0,0.0,0.0,5,5,1454,12,0.3287361519330771,0.08108108108108109,352.03167548206335,3.4063689142904887,269907606,1148823
744,1,14,310,12,0.07894736842105263,4.848544100377421,4340,1,4231,148,0.9456248572081334,0.8087431693989071,1071.8385375467878,50.00209250065045,1701242268,209940039
745,0,14,136,13,0.09219858156028368,5.2499310216240795,1904,3,4205,136,0.9141335700022187,0.8136645962732919,1061.9454161558763,45.7797228848672,1701242268,134206092
746,0,14,1228,13,0.07784431137724551,5.2499310216240795,17192,3,4211,160,0.9008815308535799,0.8421052631578947,1064.2643508509825,56.76562416902382,1701242268,410100354
747,1,8,135,6,0.0425531914893617,2.494724032546177,1080,1,1335,133,0.6602756141402037,0.82,345.75689190786034,44.23982010065246,306575940,88406780
748,0,8,2,0,0.0,0.0,16,6,865,4,0.21761006289308177,0.03278688524590164,208.6143536693594,0.9636307801605414,56443530,196824
749,0,8,28,1,0.043478260869565216,0.469410012078276,224,30,1026,16,0.23413966225467822,0.11347517730496454,252.21699377089124,4.703418893709778,119313920,8725864
750,1,12,92,10,0.06944444444444445,4.546963139966477,1104,3,2950,135,0.823089430894309,0.7771084337349398,733.9218953314949,44.96103318667984,862322536,76588200
751,0,12,7,1,0.03225806451612903,0.2843280747727176,84,4,2745,22,0.6671593988667159,0.18803418803418803,669.5627792130455,6.213131821621477,256975926,2651130
752,0,12,10,5,0.11627906976744186,2.053487611402852,120,5,2886,37,0.6083473861720068,0.3135593220338983,712.3540494950179,10.721347110291271,540499508,12401397
753,1,2,908,2,0.011764705882352941,0.875670954450531,1816,3,453,145,0.4897297297297297,0.8100558659217877,113.33823056976956,49.23071105954407,88447608,133735104
754,0,2,10,0,0.0,0.0,20,5,435,34,0.09742692980264801,0.2773109243697479,107.34500805621614,9.380706755095012,55438524,3900144
755,0,2,92,2,0.013888888888888888,0.875670954450531,184,3,453,124,0.606425702811245,0.7126436781609196,113.33267070755791,40.04395174296032,88447608,24086400
756,1,1,3289,1,0.00546448087431694,0.35609860143758665,3289,3,542,140,0.20337711069418388,0.7486631016042781,133.6340505939298,47.61053776915228,98691540,264788973
757,0,1,13,1,0.009615384615384616,0.35609860143758665,13,3,542,92,0.263234579893152,0.5897435897435898,133.62213849741528,27.784238912690586,73813650,9042934
758,0,1,4,0,0.0,0.0,4,8,245,8,0.14948139109212935,0.05555555555555555,57.894373479292454,2.1908807223812103,6806640,377538
759,1,3,1228,3,0.017964071856287425,0.960190057355934,3684,3,3612,160,0.9440669106116049,0.8421052631578947,888.3943749669087,56.76562416902382,1062620556,410100354
760,0,3,106,3,0.02608695652173913,0.960190057355934,318,3,3612,109,0.9145124136165856,0.5767195767195767,888.3798215961287,34.8181214544389,705521664,122982975
761,0,3,1,1,0.1111111111111111,0.2843280747727176,3,3,2560,7,0.675818373812038,0.056451612903225805,619.8964709452132,2.01933992132607,95526633,500769
762,1,0,3575,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
763,0,0,1,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
764,0,0,57,0,0.0,0.0,0,999999,0,0,0.0,0.0,0.0,0.0,0,0
765,1,1,179,1,0.007246376811594203,0.2843280747727176,179,3,2452,135,0.9780614280015956,0.7258064516129032,593.3076153779558,44.925638629073966,478133444,120361302
766,0,1,241,1,0.0078125,0.2843280747727176,241,3,2452,124,0.947816003092385,0.6631016042780749,593.3076153779558,40.537639653508535,478133444,97797240
767,0,1,34,1,0.011627906976744186,0.2843280747727176,34,3,2452,83,0.7428052105422599,0.44623655913978494,593.2964118323562,25.07123336219658,264522316,31047678
